Cryptocurrency,Date,Price
Chainlink,20/08/2018,0.28726200000
Chainlink,21/08/2018,0.31192700000
Chainlink,22/08/2018,0.31463200000
Chainlink,23/08/2018,0.32102200000
Chainlink,24/08/2018,0.33692700000
Chainlink,25/08/2018,0.31976700000
Chainlink,26/08/2018,0.32887800000
Chainlink,27/08/2018,0.33608500000
Chainlink,28/08/2018,0.33579300000
Chainlink,29/08/2018,0.30871000000
Chainlink,30/08/2018,0.30539000000
Chainlink,31/08/2018,0.32809900000
Chainlink,01/09/2018,0.32825800000
Chainlink,02/09/2018,0.31093800000
Chainlink,03/09/2018,0.30394000000
Chainlink,04/09/2018,0.29972000000
Chainlink,05/09/2018,0.26869900000
Chainlink,06/09/2018,0.27239000000
Chainlink,07/09/2018,0.26066200000
Chainlink,08/09/2018,0.24190700000
Chainlink,09/09/2018,0.23974100000
Chainlink,10/09/2018,0.24780700000
Chainlink,11/09/2018,0.26042900000
Chainlink,12/09/2018,0.25349500000
Chainlink,13/09/2018,0.27177600000
Chainlink,14/09/2018,0.26889800000
Chainlink,15/09/2018,0.26928800000
Chainlink,16/09/2018,0.27386500000
Chainlink,17/09/2018,0.26872100000
Chainlink,18/09/2018,0.29121200000
Chainlink,19/09/2018,0.32917300000
Chainlink,20/09/2018,0.35840300000
Chainlink,21/09/2018,0.35330300000
Chainlink,22/09/2018,0.33786000000
Chainlink,23/09/2018,0.34360900000
Chainlink,24/09/2018,0.33465700000
Chainlink,25/09/2018,0.32649300000
Chainlink,26/09/2018,0.34892400000
Chainlink,27/09/2018,0.34559000000
Chainlink,28/09/2018,0.33498300000
Chainlink,29/09/2018,0.32920200000
Chainlink,30/09/2018,0.33189800000
Chainlink,01/10/2018,0.32523200000
Chainlink,02/10/2018,0.32110500000
Chainlink,03/10/2018,0.31033800000
Chainlink,04/10/2018,0.32094000000
Chainlink,05/10/2018,0.35650400000
Chainlink,06/10/2018,0.33809800000
Chainlink,07/10/2018,0.33763700000
Chainlink,08/10/2018,0.34358500000
Chainlink,09/10/2018,0.33971200000
Chainlink,10/10/2018,0.34786100000
Chainlink,11/10/2018,0.30320100000
Chainlink,12/10/2018,0.31127800000
Chainlink,13/10/2018,0.31884300000
Chainlink,14/10/2018,0.32528400000
Chainlink,15/10/2018,0.33963800000
Chainlink,16/10/2018,0.35884500000
Chainlink,17/10/2018,0.37696800000
Chainlink,18/10/2018,0.37691300000
Chainlink,19/10/2018,0.36197700000
Chainlink,20/10/2018,0.37076600000
Chainlink,21/10/2018,0.37179100000
Chainlink,22/10/2018,0.39043100000
Chainlink,23/10/2018,0.43788300000
Chainlink,24/10/2018,0.41207500000
Chainlink,25/10/2018,0.43774300000
Chainlink,26/10/2018,0.43212300000
Chainlink,27/10/2018,0.44436400000
Chainlink,28/10/2018,0.44044800000
Chainlink,29/10/2018,0.41814800000
Chainlink,30/10/2018,0.45041000000
Chainlink,31/10/2018,0.50604400000
Chainlink,01/11/2018,0.51402200000
Chainlink,02/11/2018,0.50078300000
Chainlink,03/11/2018,0.54303100000
Chainlink,04/11/2018,0.50399600000
Chainlink,05/11/2018,0.48136800000
Chainlink,06/11/2018,0.48411500000
Chainlink,07/11/2018,0.48214100000
Chainlink,08/11/2018,0.49797400000
Chainlink,09/11/2018,0.49247700000
Chainlink,10/11/2018,0.52114300000
Chainlink,11/11/2018,0.50963600000
Chainlink,12/11/2018,0.56279900000
Chainlink,13/11/2018,0.58144200000
Chainlink,14/11/2018,0.54784300000
Chainlink,15/11/2018,0.54163300000
Chainlink,16/11/2018,0.51289400000
Chainlink,17/11/2018,0.48512000000
Chainlink,18/11/2018,0.52423800000
Chainlink,19/11/2018,0.41129000000
Chainlink,20/11/2018,0.34181300000
Chainlink,21/11/2018,0.36750700000
Chainlink,22/11/2018,0.34296100000
Chainlink,23/11/2018,0.32934300000
Chainlink,24/11/2018,0.28456800000
Chainlink,25/11/2018,0.25942800000
Chainlink,26/11/2018,0.28386600000
Chainlink,27/11/2018,0.28758400000
Chainlink,28/11/2018,0.33146000000
Chainlink,29/11/2018,0.34478200997
Chainlink,30/11/2018,0.32224174648
Chainlink,01/12/2018,0.33269225277
Chainlink,02/12/2018,0.31565722113
Chainlink,03/12/2018,0.28848174005
Chainlink,04/12/2018,0.28781170423
Chainlink,05/12/2018,0.25661255956
Chainlink,06/12/2018,0.22273157483
Chainlink,07/12/2018,0.21646793794
Chainlink,08/12/2018,0.22828283975
Chainlink,09/12/2018,0.23979077229
Chainlink,10/12/2018,0.21907202523
Chainlink,11/12/2018,0.22339110329
Chainlink,12/12/2018,0.22675900522
Chainlink,13/12/2018,0.20569591191
Chainlink,14/12/2018,0.20293185706
Chainlink,15/12/2018,0.20335671875
Chainlink,16/12/2018,0.20688160045
Chainlink,17/12/2018,0.23342157613
Chainlink,18/12/2018,0.27022523041
Chainlink,19/12/2018,0.29634560679
Chainlink,20/12/2018,0.33850604882
Chainlink,21/12/2018,0.29848326228
Chainlink,22/12/2018,0.31130592406
Chainlink,23/12/2018,0.31326145586
Chainlink,24/12/2018,0.30795248631
Chainlink,25/12/2018,0.31766224094
Chainlink,26/12/2018,0.30758340775
Chainlink,27/12/2018,0.27517107214
Chainlink,28/12/2018,0.29837939009
Chainlink,29/12/2018,0.29996984948
Chainlink,30/12/2018,0.29864335744
Chainlink,31/12/2018,0.28944444988
Chainlink,01/01/2019,0.29937100082
Chainlink,02/01/2019,0.31648883368
Chainlink,03/01/2019,0.36597430464
Chainlink,04/01/2019,0.43717539079
Chainlink,05/01/2019,0.39594825278
Chainlink,06/01/2019,0.39701018238
Chainlink,07/01/2019,0.37647414328
Chainlink,08/01/2019,0.42419842287
Chainlink,09/01/2019,0.40180496843
Chainlink,10/01/2019,0.35460378032
Chainlink,11/01/2019,0.44419303900
Chainlink,12/01/2019,0.41224439883
Chainlink,13/01/2019,0.44426057266
Chainlink,14/01/2019,0.48566006869
Chainlink,15/01/2019,0.51879466291
Chainlink,16/01/2019,0.49737365982
Chainlink,17/01/2019,0.48301188110
Chainlink,18/01/2019,0.50073150803
Chainlink,19/01/2019,0.49146990724
Chainlink,20/01/2019,0.49012256716
Chainlink,21/01/2019,0.50341158180
Chainlink,22/01/2019,0.54033469996
Chainlink,23/01/2019,0.50997602778
Chainlink,24/01/2019,0.50424213372
Chainlink,25/01/2019,0.47954938730
Chainlink,26/01/2019,0.47214917483
Chainlink,27/01/2019,0.43374899059
Chainlink,28/01/2019,0.41349011469
Chainlink,29/01/2019,0.45523499992
Chainlink,30/01/2019,0.42692876639
Chainlink,31/01/2019,0.38769035495
Chainlink,01/02/2019,0.41926346853
Chainlink,02/02/2019,0.41492703458
Chainlink,03/02/2019,0.39614186299
Chainlink,04/02/2019,0.39445179632
Chainlink,05/02/2019,0.42177623294
Chainlink,06/02/2019,0.39961998168
Chainlink,07/02/2019,0.40147423891
Chainlink,08/02/2019,0.43651889138
Chainlink,09/02/2019,0.46433419057
Chainlink,10/02/2019,0.45218614059
Chainlink,11/02/2019,0.42945085511
Chainlink,12/02/2019,0.42539547540
Chainlink,13/02/2019,0.44404407741
Chainlink,14/02/2019,0.42837620619
Chainlink,15/02/2019,0.43296885553
Chainlink,16/02/2019,0.44051079112
Chainlink,17/02/2019,0.45749921309
Chainlink,18/02/2019,0.47433304206
Chainlink,19/02/2019,0.45815623052
Chainlink,20/02/2019,0.46610974243
Chainlink,21/02/2019,0.44546267049
Chainlink,22/02/2019,0.45202920723
Chainlink,23/02/2019,0.46188880395
Chainlink,24/02/2019,0.41064039338
Chainlink,25/02/2019,0.47063846364
Chainlink,26/02/2019,0.43743247450
Chainlink,27/02/2019,0.43147894288
Chainlink,28/02/2019,0.42742057798
Chainlink,01/03/2019,0.43178496894
Chainlink,02/03/2019,0.42778676897
Chainlink,03/03/2019,0.42416871030
Chainlink,04/03/2019,0.40781103607
Chainlink,05/03/2019,0.43299727215
Chainlink,06/03/2019,0.43182109939
Chainlink,07/03/2019,0.45583191188
Chainlink,08/03/2019,0.46620215615
Chainlink,09/03/2019,0.47745611912
Chainlink,10/03/2019,0.50176812384
Chainlink,11/03/2019,0.46748980027
Chainlink,12/03/2019,0.48855186162
Chainlink,13/03/2019,0.48450991425
Chainlink,14/03/2019,0.49109748140
Chainlink,15/03/2019,0.49008677946
Chainlink,16/03/2019,0.48559896671
Chainlink,17/03/2019,0.48368481510
Chainlink,18/03/2019,0.48071404813
Chainlink,19/03/2019,0.48539072147
Chainlink,20/03/2019,0.48608592273
Chainlink,21/03/2019,0.46106079586
Chainlink,22/03/2019,0.46644576539
Chainlink,23/03/2019,0.46308352812
Chainlink,24/03/2019,0.45640493725
Chainlink,25/03/2019,0.47639544321
Chainlink,26/03/2019,0.46360084395
Chainlink,27/03/2019,0.49987076768
Chainlink,28/03/2019,0.50345936063
Chainlink,29/03/2019,0.49950208853
Chainlink,30/03/2019,0.49427777485
Chainlink,31/03/2019,0.50761313701
Chainlink,01/04/2019,0.55613782065
Chainlink,02/04/2019,0.58427929723
Chainlink,03/04/2019,0.56545288411
Chainlink,04/04/2019,0.54224001888
Chainlink,05/04/2019,0.57746826452
Chainlink,06/04/2019,0.57010957534
Chainlink,07/04/2019,0.57711859102
Chainlink,08/04/2019,0.56889949170
Chainlink,09/04/2019,0.53467980845
Chainlink,10/04/2019,0.52025690420
Chainlink,11/04/2019,0.48612262238
Chainlink,12/04/2019,0.49535019074
Chainlink,13/04/2019,0.53920764915
Chainlink,14/04/2019,0.52874048752
Chainlink,15/04/2019,0.49221383289
Chainlink,16/04/2019,0.50305365532
Chainlink,17/04/2019,0.50025947820
Chainlink,18/04/2019,0.52436223003
Chainlink,19/04/2019,0.51426998767
Chainlink,20/04/2019,0.51566072323
Chainlink,21/04/2019,0.49949804407
Chainlink,22/04/2019,0.49666364723
Chainlink,23/04/2019,0.48148286597
Chainlink,24/04/2019,0.47831266856
Chainlink,25/04/2019,0.44550586451
Chainlink,26/04/2019,0.43692644535
Chainlink,27/04/2019,0.44157058963
Chainlink,28/04/2019,0.44821750412
Chainlink,29/04/2019,0.43350100336
Chainlink,30/04/2019,0.47316991035
Chainlink,01/05/2019,0.47602475709
Chainlink,02/05/2019,0.46342132803
Chainlink,03/05/2019,0.51216502951
Chainlink,04/05/2019,0.49499468374
Chainlink,05/05/2019,0.50697914155
Chainlink,06/05/2019,0.57812008118
Chainlink,07/05/2019,0.54472434633
Chainlink,08/05/2019,0.59153735456
Chainlink,09/05/2019,0.63984860390
Chainlink,10/05/2019,0.67146013981
Chainlink,11/05/2019,0.67882336596
Chainlink,12/05/2019,0.65799003589
Chainlink,13/05/2019,0.64669673537
Chainlink,14/05/2019,0.82308165942
Chainlink,15/05/2019,0.84557407948
Chainlink,16/05/2019,0.92612460586
Chainlink,17/05/2019,0.88773089263
Chainlink,18/05/2019,0.93415441060
Chainlink,19/05/2019,0.99434999143
Chainlink,20/05/2019,1.12893765303
Chainlink,21/05/2019,1.18592317267
Chainlink,22/05/2019,1.22004352746
Chainlink,23/05/2019,1.34499063114
Chainlink,24/05/2019,1.33695991223
Chainlink,25/05/2019,1.12931167727
Chainlink,26/05/2019,1.08706537367
Chainlink,27/05/2019,1.21101091632
Chainlink,28/05/2019,1.27538912688
Chainlink,29/05/2019,1.18278841033
Chainlink,30/05/2019,1.02475095704
Chainlink,31/05/2019,1.02151970120
Chainlink,01/06/2019,0.96513220237
Chainlink,02/06/2019,1.01243420901
Chainlink,03/06/2019,0.91096879979
Chainlink,04/06/2019,0.88325031026
Chainlink,05/06/2019,1.07711790695
Chainlink,06/06/2019,1.11963292446
Chainlink,07/06/2019,1.17761262318
Chainlink,08/06/2019,1.15261996376
Chainlink,09/06/2019,1.07325293690
Chainlink,10/06/2019,1.19171550588
Chainlink,11/06/2019,1.13830485511
Chainlink,12/06/2019,1.14275893878
Chainlink,13/06/2019,1.84791993852
Chainlink,14/06/2019,1.67655789637
Chainlink,15/06/2019,1.72130299744
Chainlink,16/06/2019,1.67343242849
Chainlink,17/06/2019,1.97163526701
Chainlink,18/06/2019,1.81853699194
Chainlink,19/06/2019,1.83844098878
Chainlink,20/06/2019,1.76555053798
Chainlink,21/06/2019,1.70287064349
Chainlink,22/06/2019,1.83855336415
Chainlink,23/06/2019,1.80137450496
Chainlink,24/06/2019,1.86033411784
Chainlink,25/06/2019,2.18971177204
Chainlink,26/06/2019,2.26155961420
Chainlink,27/06/2019,2.26760597373
Chainlink,28/06/2019,2.96182569091
Chainlink,29/06/2019,3.70315189732
Chainlink,30/06/2019,3.44688878467
Chainlink,01/07/2019,3.59197344566
Chainlink,02/07/2019,3.64543559775
Chainlink,03/07/2019,3.53316378078
Chainlink,04/07/2019,3.48489125655
Chainlink,05/07/2019,3.62215344474
Chainlink,06/07/2019,3.47687993803
Chainlink,07/07/2019,3.31435610578
Chainlink,08/07/2019,3.33575769471
Chainlink,09/07/2019,3.11294892221
Chainlink,10/07/2019,3.11831944945
Chainlink,11/07/2019,2.82713991006
Chainlink,12/07/2019,3.17385080953
Chainlink,13/07/2019,3.17048460635
Chainlink,14/07/2019,2.78738042646
Chainlink,15/07/2019,2.72849241271
Chainlink,16/07/2019,2.19765016243
Chainlink,17/07/2019,2.37970432769
Chainlink,18/07/2019,2.67909113789
Chainlink,19/07/2019,2.60885104055
Chainlink,20/07/2019,2.64464100963
Chainlink,21/07/2019,2.55035528050
Chainlink,22/07/2019,2.42572932169
Chainlink,23/07/2019,2.37099089131
Chainlink,24/07/2019,2.40539608435
Chainlink,25/07/2019,2.38425330997
Chainlink,26/07/2019,2.40356168126
Chainlink,27/07/2019,2.25848024732
Chainlink,28/07/2019,2.21772939199
Chainlink,29/07/2019,2.14030438245
Chainlink,30/07/2019,2.08913880199
Chainlink,31/07/2019,2.19683787361
Chainlink,01/08/2019,2.18125747684
Chainlink,02/08/2019,2.39979518726
Chainlink,03/08/2019,2.42547936113
Chainlink,04/08/2019,2.49768343048
Chainlink,05/08/2019,2.48437478063
Chainlink,06/08/2019,2.46067008909
Chainlink,07/08/2019,2.39185548038
Chainlink,08/08/2019,2.28908391189
Chainlink,09/08/2019,2.17915548876
Chainlink,10/08/2019,2.32256937472
Chainlink,11/08/2019,2.39683570398
Chainlink,12/08/2019,2.37997778584
Chainlink,13/08/2019,2.41307994085
Chainlink,14/08/2019,2.27114827781
Chainlink,15/08/2019,2.41274460261
Chainlink,16/08/2019,2.32189341026
Chainlink,17/08/2019,2.39338955483
Chainlink,18/08/2019,2.49963993513
Chainlink,19/08/2019,2.50515183849
Chainlink,20/08/2019,2.38046271023
Chainlink,21/08/2019,2.21631395845
Chainlink,22/08/2019,2.22958144148
Chainlink,23/08/2019,2.25330219500
Chainlink,24/08/2019,2.18519223467
Chainlink,25/08/2019,2.08507735045
Chainlink,26/08/2019,2.07684812142
Chainlink,27/08/2019,2.10718134606
Chainlink,28/08/2019,1.90038655815
Chainlink,29/08/2019,1.78343260686
Chainlink,30/08/2019,1.80638048678
Chainlink,31/08/2019,1.79023064781
Chainlink,01/09/2019,1.77521726919
Chainlink,02/09/2019,1.83348891944
Chainlink,03/09/2019,1.85468762358
Chainlink,04/09/2019,1.78524451902
Chainlink,05/09/2019,1.79788363293
Chainlink,06/09/2019,1.73149590175
Chainlink,07/09/2019,1.77696037160
Chainlink,08/09/2019,1.83096430826
Chainlink,09/09/2019,1.79689270327
Chainlink,10/09/2019,1.80213027950
Chainlink,11/09/2019,1.73482677359
Chainlink,12/09/2019,1.70763933773
Chainlink,13/09/2019,1.58093309257
Chainlink,14/09/2019,1.56510499627
Chainlink,15/09/2019,1.61752526208
Chainlink,16/09/2019,1.58143503339
Chainlink,17/09/2019,1.62943769876
Chainlink,18/09/2019,1.80982082391
Chainlink,19/09/2019,1.87586980113
Chainlink,20/09/2019,1.82775047503
Chainlink,21/09/2019,1.88940549405
Chainlink,22/09/2019,1.82140037856
Chainlink,23/09/2019,1.80734740802
Chainlink,24/09/2019,1.73580925687
Chainlink,25/09/2019,1.76018853099
Chainlink,26/09/2019,1.65897596456
Chainlink,27/09/2019,1.67016127810
Chainlink,28/09/2019,1.68736757816
Chainlink,29/09/2019,1.71722001234
Chainlink,30/09/2019,1.76350712993
Chainlink,01/10/2019,1.83930789329
Chainlink,02/10/2019,2.01665999435
Chainlink,03/10/2019,1.95103765552
Chainlink,04/10/2019,1.97881777731
Chainlink,05/10/2019,1.96600398967
Chainlink,06/10/2019,2.18810251235
Chainlink,07/10/2019,2.40185892281
Chainlink,08/10/2019,2.57811099827
Chainlink,09/10/2019,2.80385261971
Chainlink,10/10/2019,2.63548767790
Chainlink,11/10/2019,2.77236063214
Chainlink,12/10/2019,2.60712324319
Chainlink,13/10/2019,2.49745815388
Chainlink,14/10/2019,2.53966717307
Chainlink,15/10/2019,2.39479193966
Chainlink,16/10/2019,2.39124881671
Chainlink,17/10/2019,2.42411277203
Chainlink,18/10/2019,2.35856744636
Chainlink,19/10/2019,2.35945732158
Chainlink,20/10/2019,2.44146408183
Chainlink,21/10/2019,2.63204436932
Chainlink,22/10/2019,2.60554810388
Chainlink,23/10/2019,2.61249858590
Chainlink,24/10/2019,2.75163190032
Chainlink,25/10/2019,2.83808982257
Chainlink,26/10/2019,2.75199689599
Chainlink,27/10/2019,2.67546150765
Chainlink,28/10/2019,2.67197394523
Chainlink,29/10/2019,2.67004416876
Chainlink,30/10/2019,2.62421141327
Chainlink,31/10/2019,2.73792997355
Chainlink,01/11/2019,2.72002235178
Chainlink,02/11/2019,2.71036613087
Chainlink,03/11/2019,2.67179782436
Chainlink,04/11/2019,2.68675194325
Chainlink,05/11/2019,2.68266204390
Chainlink,06/11/2019,2.74021515571
Chainlink,07/11/2019,2.69074160550
Chainlink,08/11/2019,2.71664107869
Chainlink,09/11/2019,2.80395141828
Chainlink,10/11/2019,2.78264568849
Chainlink,11/11/2019,2.75032593300
Chainlink,12/11/2019,2.81781138651
Chainlink,13/11/2019,3.01829027644
Chainlink,14/11/2019,3.06303569628
Chainlink,15/11/2019,3.03515228060
Chainlink,16/11/2019,3.01033132068
Chainlink,17/11/2019,2.93189130019
Chainlink,18/11/2019,2.82661000250
Chainlink,19/11/2019,2.75657045636
Chainlink,20/11/2019,2.70826636514
Chainlink,21/11/2019,2.54966748269
Chainlink,22/11/2019,2.35186487704
Chainlink,23/11/2019,2.44742420641
Chainlink,24/11/2019,2.25579032826
Chainlink,25/11/2019,2.27506513547
Chainlink,26/11/2019,2.27642836248
Chainlink,27/11/2019,2.22916582871
Chainlink,28/11/2019,2.27192513303
Chainlink,29/11/2019,2.34262031338
Chainlink,30/11/2019,2.24207609749
Chainlink,01/12/2019,2.16713155432
Chainlink,02/12/2019,2.09497572065
Chainlink,03/12/2019,2.12998516646
Chainlink,04/12/2019,2.04865193580
Chainlink,05/12/2019,2.02580749308
Chainlink,06/12/2019,2.09244189683
Chainlink,07/12/2019,2.06119202464
Chainlink,08/12/2019,2.05900580711
Chainlink,09/12/2019,2.09103155718
Chainlink,10/12/2019,2.27065695432
Chainlink,11/12/2019,2.17804879247
Chainlink,12/12/2019,2.11907129302
Chainlink,13/12/2019,2.07731033016
Chainlink,14/12/2019,2.01068608342
Chainlink,15/12/2019,2.08684016980
Chainlink,16/12/2019,1.98158300969
Chainlink,17/12/2019,1.75635163141
Chainlink,18/12/2019,1.88072113815
Chainlink,19/12/2019,1.82049258293
Chainlink,20/12/2019,1.92343326151
Chainlink,21/12/2019,1.87368306680
Chainlink,22/12/2019,1.93542501783
Chainlink,23/12/2019,1.87684993516
Chainlink,24/12/2019,1.86312004488
Chainlink,25/12/2019,1.80475838722
Chainlink,26/12/2019,1.86180002966
Chainlink,27/12/2019,1.88650565149
Chainlink,28/12/2019,1.87433756185
Chainlink,29/12/2019,1.90240445362
Chainlink,30/12/2019,1.83897386112
Chainlink,31/12/2019,1.76947129606
Chainlink,01/01/2020,1.80664024438
Chainlink,02/01/2020,1.74114365074
Chainlink,03/01/2020,1.80970831704
Chainlink,04/01/2020,1.84013338892
Chainlink,05/01/2020,1.80778679768
Chainlink,06/01/2020,1.93746553071
Chainlink,07/01/2020,2.11409774395
Chainlink,08/01/2020,2.18360577747
Chainlink,09/01/2020,2.18604884232
Chainlink,10/01/2020,2.22395934337
Chainlink,11/01/2020,2.28324698026
Chainlink,12/01/2020,2.24519294753
Chainlink,13/01/2020,2.19245326909
Chainlink,14/01/2020,2.38992650340
Chainlink,15/01/2020,2.40497726100
Chainlink,16/01/2020,2.48447858493
Chainlink,17/01/2020,2.72410907292
Chainlink,18/01/2020,2.77410506071
Chainlink,19/01/2020,2.61895081030
Chainlink,20/01/2020,2.69729864140
Chainlink,21/01/2020,2.67355032581
Chainlink,22/01/2020,2.64558173750
Chainlink,23/01/2020,2.46210876667
Chainlink,24/01/2020,2.50438960830
Chainlink,25/01/2020,2.45652584168
Chainlink,26/01/2020,2.57158166341
Chainlink,27/01/2020,2.60965199321
Chainlink,28/01/2020,2.65533864843
Chainlink,29/01/2020,2.78532422463
Chainlink,30/01/2020,2.91298812273
Chainlink,31/01/2020,2.82379137195
Chainlink,01/02/2020,2.83895320002
Chainlink,02/02/2020,2.83258142977
Chainlink,03/02/2020,2.77465906965
Chainlink,04/02/2020,2.74112058544
Chainlink,05/02/2020,2.84562884337
Chainlink,06/02/2020,2.88468189540
Chainlink,07/02/2020,3.30853179547
Chainlink,08/02/2020,3.41445737154
Chainlink,09/02/2020,3.47731287480
Chainlink,10/02/2020,3.41148418359
Chainlink,11/02/2020,3.97555867081
Chainlink,12/02/2020,4.02511910767
Chainlink,13/02/2020,3.87443459703
Chainlink,14/02/2020,4.41437329108
Chainlink,15/02/2020,4.30466068093
Chainlink,16/02/2020,4.50417140563
Chainlink,17/02/2020,4.29700865907
Chainlink,18/02/2020,4.54379654852
Chainlink,19/02/2020,4.40132590042
Chainlink,20/02/2020,4.27136867695
Chainlink,21/02/2020,4.29205825352
Chainlink,22/02/2020,4.10293721172
Chainlink,23/02/2020,4.24348082713
Chainlink,24/02/2020,3.91367261595
Chainlink,25/02/2020,3.51310407831
Chainlink,26/02/2020,3.60072471481
Chainlink,27/02/2020,3.94859522521
Chainlink,28/02/2020,4.16191001349
Chainlink,29/02/2020,4.10854090214
Chainlink,01/03/2020,3.87953259153
Chainlink,02/03/2020,4.21500712305
Chainlink,03/03/2020,4.58363193996
Chainlink,04/03/2020,4.64487141659
Chainlink,05/03/2020,4.72125439228
Chainlink,06/03/2020,4.67849757933
Chainlink,07/03/2020,4.34459305452
Chainlink,08/03/2020,4.08967065074
Chainlink,09/03/2020,4.06391531345
Chainlink,10/03/2020,4.08493172455
Chainlink,11/03/2020,3.81751671012
Chainlink,12/03/2020,2.06477898200
Chainlink,13/03/2020,2.42113454213
Chainlink,14/03/2020,2.14351762660
Chainlink,15/03/2020,2.10921103035
Chainlink,16/03/2020,1.77987701801
Chainlink,17/03/2020,1.84280499876
Chainlink,18/03/2020,1.88770024148
Chainlink,19/03/2020,2.24666629280
Chainlink,20/03/2020,2.24790017028
Chainlink,21/03/2020,2.27161538169
Chainlink,22/03/2020,1.98886538269
Chainlink,23/03/2020,2.23779270396
Chainlink,24/03/2020,2.30789666422
Chainlink,25/03/2020,2.25967506299
Chainlink,26/03/2020,2.29513767583
Chainlink,27/03/2020,2.17497064272
Chainlink,28/03/2020,2.13671106415
Chainlink,29/03/2020,2.02516823170
Chainlink,30/03/2020,2.15332009294
Chainlink,31/03/2020,2.27034352804
Chainlink,01/04/2020,2.27825969784
Chainlink,02/04/2020,2.30170919561
Chainlink,03/04/2020,2.30506691059
Chainlink,04/04/2020,2.32621311615
Chainlink,05/04/2020,2.27732501935
Chainlink,06/04/2020,2.51341430525
Chainlink,07/04/2020,2.71798532016
Chainlink,08/04/2020,3.13904085894
Chainlink,09/04/2020,3.32169362717
Chainlink,10/04/2020,3.21709971320
Chainlink,11/04/2020,3.28231322095
Chainlink,12/04/2020,3.46261158558
Chainlink,13/04/2020,3.36980461449
Chainlink,14/04/2020,3.23689150998
Chainlink,15/04/2020,3.12901549305
Chainlink,16/04/2020,3.46864769095
Chainlink,17/04/2020,3.47704575114
Chainlink,18/04/2020,3.78345863063
Chainlink,19/04/2020,3.63756829401
Chainlink,20/04/2020,3.45832739210
Chainlink,21/04/2020,3.47627879319
Chainlink,22/04/2020,3.67881460748
Chainlink,23/04/2020,3.72501038988
Chainlink,24/04/2020,3.80479521733
Chainlink,25/04/2020,3.80308827669
Chainlink,26/04/2020,3.71677783666
Chainlink,27/04/2020,3.64189852047
Chainlink,28/04/2020,3.67532462620
Chainlink,29/04/2020,3.90606858753
Chainlink,30/04/2020,3.72047673410
Chainlink,01/05/2020,3.78318449908
Chainlink,02/05/2020,3.82218268577
Chainlink,03/05/2020,3.72216936462
Chainlink,04/05/2020,3.76790040829
Chainlink,05/05/2020,3.68769292811
Chainlink,06/05/2020,3.63645774876
Chainlink,07/05/2020,3.75401776257
Chainlink,08/05/2020,3.82210862952
Chainlink,09/05/2020,4.04032064429
Chainlink,10/05/2020,3.76132528792
Chainlink,11/05/2020,3.58506515309
Chainlink,12/05/2020,3.69237351086
Chainlink,13/05/2020,3.76042427041
Chainlink,14/05/2020,3.79938704710
Chainlink,15/05/2020,3.67465312632
Chainlink,16/05/2020,3.76009465713
Chainlink,17/05/2020,3.78432946314
Chainlink,18/05/2020,3.88534596734
Chainlink,19/05/2020,3.92247644792
Chainlink,20/05/2020,4.07104932039
Chainlink,21/05/2020,3.84775124303
Chainlink,22/05/2020,4.07028234287
Chainlink,23/05/2020,3.95506070649
Chainlink,24/05/2020,3.83632223383
Chainlink,25/05/2020,3.86993335880
Chainlink,26/05/2020,3.83627742380
Chainlink,27/05/2020,3.85770281499
Chainlink,28/05/2020,4.02535056010
Chainlink,29/05/2020,3.98659426380
Chainlink,30/05/2020,4.16844941654
Chainlink,31/05/2020,4.12993788412
Chainlink,01/06/2020,4.38064231768
Chainlink,02/06/2020,4.38683382645
Chainlink,03/06/2020,4.49072942955
Chainlink,04/06/2020,4.43301963190
Chainlink,05/06/2020,4.37743733626
Chainlink,06/06/2020,4.34262345841
Chainlink,07/06/2020,4.34993311613
Chainlink,08/06/2020,4.45783045801
Chainlink,09/06/2020,4.45014881023
Chainlink,10/06/2020,4.42030134112
Chainlink,11/06/2020,3.97121157817
Chainlink,12/06/2020,4.09094190831
Chainlink,13/06/2020,4.11465272630
Chainlink,14/06/2020,3.95501319350
Chainlink,15/06/2020,3.93390295210
Chainlink,16/06/2020,4.04871403214
Chainlink,17/06/2020,4.16366939942
Chainlink,18/06/2020,4.16898037159
Chainlink,19/06/2020,4.07996192595
Chainlink,20/06/2020,4.17076968086
Chainlink,21/06/2020,4.18914951589
Chainlink,22/06/2020,4.46793424323
Chainlink,23/06/2020,4.80625153055
Chainlink,24/06/2020,4.71901690789
Chainlink,25/06/2020,4.81420623271
Chainlink,26/06/2020,4.68080532000
Chainlink,27/06/2020,4.42655159206
Chainlink,28/06/2020,4.56348330297
Chainlink,29/06/2020,4.61792961708
Chainlink,30/06/2020,4.56918884534
Chainlink,01/07/2020,4.69825594250
Chainlink,02/07/2020,4.84661758761
Chainlink,03/07/2020,4.74416675769
Chainlink,04/07/2020,4.80455774639
Chainlink,05/07/2020,4.74216975654
Chainlink,06/07/2020,5.36505324954
Chainlink,07/07/2020,5.71281669518
Chainlink,08/07/2020,6.47572486570
Chainlink,09/07/2020,6.10431067611
Chainlink,10/07/2020,6.13847501911
Chainlink,11/07/2020,6.11968689405
Chainlink,12/07/2020,7.30918343923
Chainlink,13/07/2020,7.18229113679
Chainlink,14/07/2020,8.10346502274
Chainlink,15/07/2020,8.64312278989
Chainlink,16/07/2020,8.33770628170
Chainlink,17/07/2020,8.28039298044
Chainlink,18/07/2020,7.95927977001
